id,title,category,content_type,date,date_precision,minutes,file,source_file,source_epub,source_epub_sha256,non_ws_chars,cjk_chars,image_count,image_alts,excerpt,legacy_v3_ids,update_status,source_body_sha256,markdown_file_sha256,markdown_body_cjk_similarity,heading_count_source,table_count_source,chart_table_count_source
111,风物长宜放眼量,房地产、城市化与消费,analysis,2021-07-08,day,22,02_markdown_articles/111_2021-07-08_风物长宜放眼量.md,OEBPS/text/article-111-analysis-2021-07-08-b3nxx8.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,12440,10633,27,图1：东亚经济转型中的实际GDP 增速，% | 图2：中国增量资本产出比（ICOR） | 图3：中国增量资本产出比（ICOR，每5 年几何平均） | 图4：东亚经济转型时期：ICOR 对标 （每5 年几何平均） | 图5：东亚经济转型时期：ICOR 对标（5 年几何平均逐年） | 图6：东亚经济转型时期：ICOR 对标（5 年几何平均） | 图7：中国资本报酬率与ICOR 倒数 | 图8：上市公司ROA，% （每5 年平均） | 图9：全国国企及央企总资产报酬率，%（财政部口径，阶段平均） | 图10：工业企业实际ROA：国有和非国有，% （每5 年平均） | 图11：东亚转型时期：1 年期国债名义利率，% （每5 年平均） | 图12：中国转型时期：1 年期国债名义利率，% （每5 年平均） | 图13：东亚转型时期：1 年期国债实际利率，% （每5 年平均） | 图14：中国转型时期：1 年期国债实际利率，% （每5 年平均） | 图15：东亚经济转型时期：名义贷款利率，% （每5 年平均） | 图16：东亚经济转型时期：实际贷款利率，% （每5 年平均） | 图17：中国经济转型时期：实际贷款加权利率，% （每5 年平均） | 图18：东亚经济转型时期：国民储蓄率，%（每5 年平均） | 图19：东亚经济转型时期：国民储蓄率，%（每5 年平均） | 图20：东亚经济转型时期：国民储蓄率，%（20 年平均） | 图21：ICOR 与一年期国债实际利率（每5 年平均） | 图22：ICOR 与名义贷款利率（每5 年平均） | 图23：ICOR 与实际贷款利率（每5 年平均） | 图24：中国贷款、债券和信托：名义利率，% （阶段平均） | 图25：中国贷款、债券和信托：实际利率，% （阶段平均） | 图26：中国经常账户差额:占GDP 比重，%（每5 年平均） | 图27：测算实体企业、广义政府和房地产口径的增量债务占比，%,以资本边际报酬递减这一规律为基础，我们发现日韩以及中国台湾等东亚经济体在转型过程中资本报酬率普遍出现下降，相应的利率中枢也同步下行。但过去10年中国资本报酬率下降的过程中，广谱的利率不降反升、长期背离。,098,retained_exact,63ddceb10a5b2424283e7e07bea8076859b4b52a21d86fc2e94c3adeb5f91a12,36c5b50cbcb8a551eb33026adab962447c81dd0deac78e6ec69ecde6b31739eb,1.00000000,0,28,27
112,沉舟侧畔千帆过,房地产、城市化与消费,analysis,2021-12-24,day,20,02_markdown_articles/112_2021-12-24_沉舟侧畔千帆过.md,OEBPS/text/article-112-analysis-2021-12-24-1ilob08.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,12132,9407,25,"图1：商品房销售与新增城镇常住、就业人口增速之差（%，5YMA） | 图2：商品房销售与新增城镇常住、就业人口增速之差（%，HP 滤波） | 图3：新增城镇常住、就业人口与商品房销售面积增速（%，5 年平均） | 图4：商品房销售面积真实值与估计值，亿平方米 | 图5：东亚经济转型中的实际GDP 增速，% | 图6：东亚经济体：住宅投资/GDP（%,HP 滤波） | 图7：测算商品房存货周转率，% | 图8：房地产行业销售净利率，% | 图9：人民币实际有效汇率指数 | 图10：中国出口额、工业出口交货值占全球市场的份额，% | 图11：出口交货值分类下的工业增速，% | 图12：出口交货值分类下的工业增加值占比，% | 图13：出口交货值分类下的资本开支/营业收入，% | 图14：出口交货值分类下的资本开支占比，% | 图15：不同营收增速分组的增加值增速，% | 图16：不同营收增速分组的利润总额/增加值，% | 图17：不同营收增速分组的增加值占比，% | 图18：不同营收增速分组的资本开支占比，% | 图19：不同营收增速分组的员工人数占比，% | 图20：上市公司员工分组占比及新增流向，% | 图21：不同营收增速分组下的人均薪酬变化（定基数，以2014 年为100） | 图22：不同营收增速分组的市值占比，% | 图23：不同营收增速分组下的股价变化（以2010 年为100） | 图24：不同营收增速分组下的股价变化（以2009 年为100） | 图25：不同营收增速分组的民营企业市值占比（%）",在房地产方面，我们认为中国房地产市场占经济总量的比重，已经步入长期下滑的过程中。考虑到城镇住房渗透率、以及新增城镇人口等因素，商品房销售面积的历史顶部可能已经出现。由于去杠杆等政策的影响，当前房地产行业进入了剧烈的供...,099,retained_exact,8dcf9f90fc1a9428a37cd59f0740656b0fc7a488b28b2899922e14011645607f,ead261c813d94289b70801aedc9ba0823889abbe2c2758329b4fe7bf3534036f,1.00000000,0,30,25
113,2022年市场从何处来、向何处去？,房地产、城市化与消费,analysis,2022-09-19,day,4,02_markdown_articles/113_2022-09-19_2022年市场从何处来、向何处去.md,OEBPS/text/article-113-analysis-2022-09-19-cf40-4141.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2493,2280,0,,2022年的中国资本市场就像一部精彩的惊悚剧，情节跌宕起伏，出人预料，但仔细回味，其展开过程倒也合情合理，让观众欲罢不能。时近深秋，我们该如何回望和反思今年的市场脉络，并从中有所启发呢？,,new_in_v4,895aadf5af0cce0df93f149c3b64a6775e4e569e5edbf8df553f16f8dc50e6de,a8f05d5b000639a747dc17690ff4a3f1de3254659d4ca5c3147490d1d2a5f962,1.00000000,0,0,0
114,物转星移又一秋,房地产、城市化与消费,analysis,2022-12-18,day,20,02_markdown_articles/114_2022-12-18_物转星移又一秋.md,OEBPS/text/article-114-analysis-2022-12-18-373pwx.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,12336,10597,31,图1：居民户新增广义存贷款轧差/居民部门总收入（4Q，TTM），% | 图2：居民户储蓄率偏离值，% | 图3：测算全国商品房非意愿库存，千平方米 | 图4：日本房地产投资占GDP 比重，% | 图5：美国房地产投资占GDP 比重，% | 图6：中国房地产投资占GDP 比重，% | 图7：新房价格弹性，% | 图8：二手房价格弹性，% | 图9：增长与安全四象限 | 图10：行业相对万得全A 价格指数：国防军工（第一象限） | 图11：行业内国企相对非国企PE：国防军工（第一象限） | 图12：行业内国企相对非国企PB：国防军工（第一象限） | 图13：行业内国企相对非国企价格指数：国防军工（第一象限） | 图14：万得中概股100 指数成分——互联网（第二象限） | 图15：万得中概股100 相对纳斯达克价格指数：互联网（第二象限） | 图16：万得中概股100 指数营业收入增速（固定样本， 第二象限） | 图17：万得中概股100 相对纳斯达克指数市净率变化（第二象限） | 图18：行业相对万得全A 价格指数：家用电器（第三象限） | 图19：行业内国企相对非国企PE：家用电器（第三象限） | 图20：行业内国企相对非国企PB：家用电器（第三象限） | 图21：行业相对万得全A 价格指数：电力设备（第一象限） | 图22：行业内国企相对非国企PE：电力设备（第一象限） | 图23：行业内国企相对非国企PB：电力设备（第一象限） | 图24：行业相对万得全A 价格指数：新能源汽车（第四象限） | 图25：行业内国企相对非国企PE：新能源汽车（第四象限） | 图26：行业内国企相对非国企PB：新能源汽车（第四象限） | 图27：万得“专精特新”概念指数（第四象限） | 图28：行业相对万得全A 价格指数：专精特新（第四象限） | 图29：行业内国企相对非国企PE ：专精特新（第四象限） | 图30：行业内国企相对非国企PB：专精特新（第四象限） | 图31：行业内国企相对非国企价格指数：专精特新（第四象限）,一是过去三年的疫情给经济主体带来了心理性和财务性的疤痕效应，前者影响承担风险的意愿和对未来的预期，后者造成了资产负债表的失衡。疤痕效应的修复与政策干预联系紧密，在自然条件下的修复需要一定时间。,103,retained_exact,abcdd7befefdbe68dac9e1059530e64f266656cc6c9cb6e8822bdaed914fe396,e42705ad2780745cc53ba597e7231625eb9b9daf97428daacb05695f0723b8f5,1.00000000,0,31,31
115,宏观经济基本环境分析和对消费变化的思考,房地产、城市化与消费,analysis,2023-11-08,day,4,02_markdown_articles/115_2023-11-08_宏观经济基本环境分析和对消费变化的思考.md,OEBPS/text/article-115-analysis-2023-11-08-cf40-4594.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2200,1985,0,,2019年以前，全球主要经济体二十年间的经济增长趋势非常同步，体现了高速且不断扩大的全球经济深入融合，并具体表现在贸易、金融、投资等诸多领域。疫情之后，各国纷纷放松管控，经济逐步进入恢复阶段。中国也在2022年底全面...,,new_in_v4,ed1f7ccaa1a524f3695c0528424c42df3e86de35ecd444a868a1ff080643d004,dd2469160b0927a3b98c1f42c199d2b4ec7b8576f371709cbef6ff07792990bc,1.00000000,0,0,0
116,道是无晴却有晴,房地产、城市化与消费,analysis,2023-12-13,day,18,02_markdown_articles/116_2023-12-13_道是无晴却有晴.md,OEBPS/text/article-116-analysis-2023-12-13-xmy5dk.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,11156,9130,37,图1：东北分整体和分能级商品住宅销售面积指数 | 图2：东北分能级房地产投资占GDP 比重，% | 图3：日本房地产投资占GDP 比重，% | 图4：美国房地产投资占GDP 比重，% | 图5：中国房地产投资占GDP 比重，% | 图6：住宅投资占比，% | 图7：住宅投资GDP 占比中位数（2000-2019），% | 图8：分能级城镇人口同比，% | 图9：全国分能级住宅销售面积，亿平米 | 图10：分人口流出率三四线城市住宅销售面积，亿平 | 图11：分人口流出率三四线城市住宅销售面积，千平 | 图12：销售面积变化与户籍人口留存率，% | 图13：全国和分能级商品房销售占比，% | 图14：商品房销售-扣土地购置费后投资占GDP 比重，% | 图15：房地产相关税费占GDP 比重，% | 图16：中国金融业和房地产业增加值和土地费占GDP 比重，% | 图17：东北和分能级商品房销售占比，% | 图18：东北商品房销售-扣土地购置费后投资占GDP 比重，% | 图19：分能级商品房销售情况前后对比，% | 图20：成交土地占地面积，亿平米 | 图21：住宅类成交土地占地面积，亿平米 | 图22：房地产企业土地购置面积，亿平米 | 图23：整体和分能级容积率 | 图24：成交土地规划建筑面积，亿平米 | 图25：成交土地规划建筑面积:住宅用地，亿平米 | 图26：成交住宅规划建筑面积后四年/前四年，% | 图27：分能级城镇人口同比增速，% | 图28：东北分能级城镇人口同比增速，% | 图29：大城市与全国经济增速差值，% | 图30：大城市与全国城镇社零增速差值，% | 图31：大城市与城镇失业率差值，% | 图32：A 股房地产行业经营性现金流偏离，亿元 | 图33：A 股房地产行业投资性现金流偏离，亿元 | 图34：A 股房地产行业筹资性现金流偏离，亿元 | 图35：A 股房地产行业筹资性现金流偏离，% | 图36：港股国有和民营股票 | 图37：港股优质和弱势民企股票,以中国东北、日本、美国的案例为参考，中国房地产投资占GDP比重的长期中枢或许在8%左右，现在房地产投资已经明显低于这一中枢，并可能继续下降。与发达国家住宅投资占比进行比较，中国目前的水平也明显低于国际中位数。,105,retained_exact,e6ac76935eda1d91125e9b821fc99613d1abe3acaaffd163f5f1270484cb0fb9,a925b13a9a388e5dcaa01b0bfb725cf00e2f5e63c8e9ebb8168b51759bafcf34,1.00000000,0,37,37
117,关于当前房地产市场的几个问题,房地产、城市化与消费,analysis,2024-01-30,day,7,02_markdown_articles/117_2024-01-30_关于当前房地产市场的几个问题.md,OEBPS/text/article-117-analysis-2024-01-30-cf40-4657.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4421,3725,7,图1 日本房地产投资占GDP比重（%） | 图2 美国房地产投资占GDP比重（%） | 图3 中国房地产投资占GDP比重（%） | 图4 美国二手房销售年化（千套） | 图5 13城新房和二手房成交面积指数 | 图6 克而瑞30城新房和二手房销售面积 | 图7 贝壳25城二手房价格和租金价格指数（%）,过去两年，房地产市场是影响中国经济最为核心的因素，这已成为政府和市场的广泛共识。2024年房地产市场走向如何，目前仍有诸多疑问。过去一段时间，政府有关部门围绕房地产市场进一步推出了一系列政策，所有市场参与者都在密切关...,,new_in_v4,a7894f4895a7d41f400fcaf3f5cab0a5ef6bdd47ad1eb13fee86464b3bf9adf3,e3f3893875e9b22973a34cc15c937f1205fa59e927a17bde4a2674d7f293932f,1.00000000,0,0,0
118,奋楫逐浪天地宽,房地产、城市化与消费,analysis,2024-05-31,day,21,02_markdown_articles/118_2024-05-31_奋楫逐浪天地宽.md,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,12986,11159,24,"图1：贸易盈余/GDP(剔除价格）,% | 图2：名义贸易盈余/GDP，% | 图3：PPI 环比，% | 图4：南华工业品指数 | 图5：高盛商品指数 | 图6：贝壳25 城二手房价格和租金价格指数 | 图7：2023 年二手房价格和租金价格变化，% | 图8：收入预期和房贷利率，% | 图9：大中城市房价收入比和购房难度指数 | 图10：A 股国有和民营房企股价指数 | 图11：港股国有和民营房企股价指数 | 图12：中资美元债与美债利差、高收益债与美债利差，% | 图13：中国资本报酬率与ICOR 倒数，% | 图14：加权贷款利率与国债利差，% | 图15：日本境外投资存量和直接投资存量占资本存量比重，% | 图16：日本海外销售占GDP 比重，% | 图17：境外投资收益占营业盈余比重，% | 图18：境内外直接投资资本回报率对比，% | 图19：日本行业层面出海程度V.S.行业ROA，% | 图20：日本行业层面出海程度V.S.行业净利润率，% | 图21：日本行业层面出海程度V.S.行业ROA，% | 图22：日本行业层面出海程度与行业ROA 双向固定效应回归 | 图23：日本个股：日经内需50 指数V.S.日经外需50 指数 | 图24：日本个股：日经内需50 指数V.S.日经外需50 指数",第一，房地产行业的大幅调整以及由此带来的贸易账户严重失衡，是近几年中国经济的关键特征。在经历基本面恶化和估值修正后，当前房地产市场诸多价格相关指标可能已经进入合理区间，但这并不意味着房价已经完全触底。底部的形成往往具...,106,retained_exact,0a8e39c8f40a9323cfa4d36b429862e52eec3270d6e7199af10980494c5ae9be,5f7bab08bcfd9e800e172e321e25fc42f0665909ac9feca5fa0868d9a2ae5cc7,1.00000000,0,24,24
119,房地产市场正在经历三方面调整，供应侧措施更重要,房地产、城市化与消费,analysis,2024-09-15,day,4,"02_markdown_articles/119_2024-09-15_房地产市场正在经历三方面调整,供应侧措施更重要.md",OEBPS/text/article-119-analysis-2024-09-15-cf40-4826.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2117,1965,0,,中国经济总需求不足的局面仍然相对比较突出。总需求进一步减弱的风险，可能是今年三到四季度的主导性风险，当下需要对总需求不足的局面进行诊断，并提出相应的政策建议。,,new_in_v4,8a545da65fdbcd9bc21b9fc6dea4d45c0243c55f14e06da9240f89d2f788a40f,acd89dcbfb8ddd6ec4982bff3eb6587f0294f3f7221385fb2f9b4b1ea0577683,1.00000000,0,0,0
120,产业结构转型与消费驱动转型,房地产、城市化与消费,analysis,2024-09-30,day,7,02_markdown_articles/120_2024-09-30_产业结构转型与消费驱动转型.md,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4870,4182,16,图1 上市公司行业分类及数量 | 图2 不同分类行业营业总收入占比 | 图3 不同分类行业总市值占比 | 图4 支持/中性与限制/中性的净利润发展趋势图 | 图5 支持/中性与限制/中性的净利润率发展趋势图 | 图6 相较于中性行业，支持与限制行业员工总数发展情况 | 图7 相较于中性行业，支持与限制行业CAPEX变化情况 | 图8 相较于中性行业，支持与限制行业负债量变化情况 | 图9 相较于中性行业，支持与限制行业所有者权益变化情况 | 图10 相较于中性行业，支持与限制行业PE（市盈率）变化情况 | 图11 相较于中性行业，支持与限制行业PB（市净率）变化情况 | 图12 相较于中性行业，支持与限制行业股价变化情况 | 图13 疫情前各省份社零同比增速与中青年人口数量的关系 | 图14 疫情后各省份社零同比增速与中青年人口数量的关系 | 图15 疫情前人口流入更多（年轻人占比更高）的省份消费增长更快 | 图16 疫情后更多（年轻人占比更高）的省份消费增速更低,近年来，中国经济总体增速偏缓，总需求偏弱。针对这一现状，市场中存在两种不同的观点。一种观点认为，总需求偏弱将引发一系列连锁的负面效应，应采取强有力的刺激政策，以期尽快恢复总供求的平衡和相对温和的通胀水平。,,new_in_v4,036633e7adc3ecdcdde957fe615f35fe93c7d1f36f3ef84e636bdb23cc2c45bf,49947d70122f8569637dad1a14ebaa866dcf446845affe8166df918033d7689b,1.00000000,0,0,0
121,关于促进房地产市场止跌回稳，加快建立房地产业务新模式的几点思考,房地产、城市化与消费,analysis,2024-10-22,day,6,"02_markdown_articles/121_2024-10-22_关于促进房地产市场止跌回稳,加快建立房地产业务新模式的几点思考.md",OEBPS/text/article-121-analysis-2024-10-22-cf40-4853.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3667,3409,0,,房地产市场在国民经济中具有举足轻重的影响。过去几年中国房地产市场的深度调整充分暴露了传统的房地产业务模式的严重内在缺陷，对宏观经济的稳定运行和健康发展形成了明显拖累和重大挑战。如何尽快实现房地产市场的止跌回稳，并逐步...,,new_in_v4,1ed04bffeb34b93c5512f2ce1e3be49450b6bd7cade72abebe41585dcb5ef6b6,c83db3099ffa788493fce6f87e356d634d10955adae478404ff36a019d7b7a05,1.00000000,0,0,0
122,产业升级：星星之火悄然孕育,产业、产能与能源转型,analysis,2010-06-07,day,3,02_markdown_articles/122_2010-06-07_产业升级_星星之火悄然孕育.md,OEBPS/text/article-122-analysis-2010-06-07-cf40-354.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1645,1465,0,,产业升级本身不完全是一个宏观经济学的研究题目，更大程度上是一个自下而上的研究。自上而下地去研究产业升级，很难讨论得具体、深入。因此，踏踏实实地去研究一些具体的案例，会更生动、更清楚、更有价值。,,new_in_v4,dfff869fdfa83ad911f50e3ba950650e0f065d44b133154bacbf9a09bfbebcc7,825415112a5dc08fd0f4b2055422b3b3a012ee4962c65f19b3d943ae00ab55fc,1.00000000,0,0,0
123,短周期工业品价格的“蜜月期”快结束了吗？,产业、产能与能源转型,analysis,2016-09-02,day,4,02_markdown_articles/123_2016-09-02_短周期工业品价格的“蜜月期”快结束了吗.md,OEBPS/text/article-123-analysis-2016-09-02-1vxpt19.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2730,2418,0,,今年以来，一方面是终端需求的脉冲恢复，一方面是供应层面的有效收缩，这使得在经济总体低迷的背景下，工业品价格享受了一段时间难得的“蜜月期”，PPI环比涨幅创下2011年初以来的最高水平。,062,retained_exact,f9b53ff3b69657252b1ca6075dbe9a13fb949887f04dff0e04b20fa443ed5c29,9a6f107876e8c51612959913247b5e26be9fca478d7d1be6296e207f891e3611,1.00000000,4,0,0
124,雾霾从哪里来？,产业、产能与能源转型,analysis,2016-12-20,day,3,02_markdown_articles/124_2016-12-20_雾霾从哪里来.md,OEBPS/text/article-124-analysis-2016-12-20-1nurznx.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1803,1575,0,,【按】本文为高善文在鸿儒金融教育基金会和上海金融与法律研究院主办的“镜鉴与前瞻2016”上的演讲。,063,retained_exact,120f4547448e3aa66ab90d8feb86500c0e153cf4e65fcde74c1e9eaa75a2f76d,28504640453be8c074b26312f342bd08d7e7e0af67d961580ff0bf82e2ccb62c,1.00000000,0,0,0
125,僵尸企业特别多的行业都是国有资本集中的行业,产业、产能与能源转型,analysis,2017-04-12,day,4,02_markdown_articles/125_2017-04-12_僵尸企业特别多的行业都是国有资本集中的行业.md,OEBPS/text/article-125-analysis-2017-04-12-fbad43.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2515,2253,0,,本文为安信证券首席经济学家高善文4月9日在北大光华管理学院高层管理论坛上的演讲。,068,retained_exact,68fd771e9c167274194c75abf86c0e9b4779f255884f1bad4885616c210201db,54d124f081cbab95443d0f262bfde593b32c8440807ccd2f29534ff2fff8e5c7,1.00000000,0,0,0
126,观察经济结构变化的三个维度,产业、产能与能源转型,analysis,2017-11-25,day,4,02_markdown_articles/126_2017-11-25_观察经济结构变化的三个维度.md,OEBPS/text/article-126-analysis-2017-11-25-cf40-2689.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2638,2422,0,,观察中国的经济结构变化，不仅有助于定位中国经济目前所处的发展阶段和进展状况，也有助于识别经济发展中存在的突出问题。基于以上重大意义，观察和研究经济结构的方法视角就格外重要。,,new_in_v4,a74f08fec3ff6c607a8c5018df6269dec4be68e826b908f78a4bd0c12bdfb0a3,f147bd3dbbd62395a0ff3429e57ab9d130d1528a0d3aaaf3fe2c47ed81adb033,1.00000000,0,0,0
127,走进新时代,产业、产能与能源转型,analysis,2017-12-31,day,26,02_markdown_articles/127_2017-12-31_走进新时代.md,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,15294,12861,29,图1：限产行业和非限产行业工业增加值增速，% | 图2：限产行业和非限产行业工业增加值增速，% | 图3：历次经济反弹时，PPI 相对工业增加值的弹性 | 图4：交通运输、仓储和邮政业GDP 增速，% | 图5：固定资产投资季度同比，% | 图6：中国实际出口季度同比增速，% | 图7：全球工业生产同比增速，% | 图8：剔除亚洲新兴国家的全球工业生产增速，% | 图9：发达和新兴市场股票指数 | 图10：贸易盈余占GDP 比重，%（剔除价格，定基数） | 图11：上市房地产企业存货/总资产，% | 图12：全国房地产非合意库存测算，千平方米 | 图13：三四线城市房地产非合意库存，千平方米 | 图14：房地产开发投资同比增速，% | 图15：规上工业企业销售利润率与PPI 同比，% | 图16：上市工业企业销售净利率与PPI 同比，% | 图17：上市工业企业资产周转率 | 图18：规上工业企业总资产、净资产同比与制造业投资同比，% | 图19：规上工业企业总资产、流动资产、非流动资产同比，% | 图20：上市工业企业总资产、固定资产和在建工程同比，% | 图21：大盘指数和小盘指数 | 图22：大盘指数和小盘指数年涨幅，% | 图23：1 年期和10 年期国债到期收益率，% | 图24：M3 与 社融plus 增速比较（%） | 图25：货币信贷增速差与债券净价涨幅散点图2011-2017 | 图26：产能过剩行业分类 | 图27：产能过剩行业地理分布 | 图28：国有比重高的行业ROA 下降更加明显 | 图29：周期上升时ROA 越高，近期ROA 降幅越大,在经济增长部分，我们强调，2016年6月份以来，全球经济转入周期性恢复，这提升了中国的出口，拉动中国经济超过1个百分点的加速；由于同期供给侧改革对经济活动的抑制，中国在增长率层面的改善相对轻微；但这两方面的因素都大幅...,080;081,consolidated_from_v3,92665c57e58dfbd62c8051de3bcb5aae3532144b9d8d6f6a19150c95f0549c97,25fa8c8fe4aad382b2c3889bcf0b3e1aaa070fe1acbefa9010af013ebb19ec11,1.00000000,0,33,29
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,产业、产能与能源转型,analysis,2018-12-04,day,5,02_markdown_articles/128_2018-12-04_怎样看待中美国债利率倒挂_鲍威尔“转鸽”后续如何.md,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2991,2648,7,文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表,11月制造业PMI录得50，较上月回落0.2个百分点，创两年来新低。分项来看，生产、新订单、进口均出现不同程度下行，新出口订单小幅回升，但仍处于历史低位。高频数据显示高炉开工率、粗钢产量均出现轻微下滑。内外需均处在偏...,,new_in_v4,5d7f4b8c66e25e49b20ae02c2faee37cdc058edf4704fb6b3ac4108d90d1ab1f,60a4c54ffe83b26f194e720ccdcec0a363d3889acb3eeeee52b05b1896579c55,1.00000000,0,0,0
129,反者道之动,产业、产能与能源转型,analysis,2018-12-11,day,17,02_markdown_articles/129_2018-12-11_反者道之动.md,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,9043,7899,26,图1：限产和非限产行业的工业增加值同比，% | 图2：限产行业和对照行业的价格 | 图3：PPI 同比和非限产组工业增速同比 | 图4：贸易盈余/GDP，% | 图5：规上工业企业限产行业和对照行业的销售净利润率，% | 图6：上市工业企业限产行业和对照行业的销售净利润率，% | 图7：限产行业和对照组的制造业投资增速同比，% | 图8：全国房地产非合意库存测算，千平方米 | 图9：三四线房地产非合意库存测算，千平方米 | 图10：房地产新开工增速-销售增速，% | 图11：70 大中城市二手住宅价格环比，% | 图12：城市化率国际比较，% | 图13：非农就业人口/全部劳动力，% | 图14：各国居民部门杠杆率比较，% | 图15：住户部门贷款占收入的比重，% | 图16：住户部门年还本付息额/年可支配收入，% | 图17：城投平台有息负债同比增速，% | 图18：工业企业中国企资产负债率，% | 图19：上市国企资产负债率，% | 图20：非证券投资类信托收益率，% | 图21：人民贷款加权利率，% | 图22：欧洲和美西集装箱运价指数 | 图23：PE 和PB 水平 | 图24：联邦模型下的PE 和PB | 图25：PB 和Forward PE 水平 | 图26：联邦模型下的PB 和Forward PE 水平,在去产能部分，我们强调，过去三年政府的强力政策在产能过剩领域取得了显著成效，今年以来产能过剩行业的盈利处于极高水平。由于经济自身逻辑的展开，行业供求开始向着反面变化，一个重要的迹象是这些领域投资显著上升以及相关行业大...,091,retained_exact,a77975021b30c660f8f110541f4398ae36f06a43a02df4709e9fe07ae08a283a,ebc2c2bb47db13b8438a86cd612c790acc510c2512c22b6a8f5f817f33b85bf8,1.00000000,0,26,26
130,大宗商品价格上涨的原因、趋势及政策应对,产业、产能与能源转型,analysis,2021-05-27,day,8,02_markdown_articles/130_2021-05-27_大宗商品价格上涨的原因、趋势及政策应对.md,OEBPS/text/article-130-analysis-2021-05-27-cf40-3766.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,5197,4676,0,,最近一段时间以来大宗商品价格的快速上涨引发了广泛的关注、焦虑和不安，金融市场的参与者们也都在密切的追踪并试图全面了解和分析其来龙去脉和影响。在此背景下，对大宗商品的价格上涨进行讨论是非常及时且必要的。,,new_in_v4,e12754a2e2e1a30b3ccdb82cbea5f525a692a351c4e340442b3183815c322fbf,fe4a1965a8a74d13aaee39caad5f37a39993ad4a583494ed3c10b9ea3800e67d,1.00000000,0,0,0
