chunk_id,article_id,title,date,thematic_category,chunk_index,section_path,primary_topic,topics,methodology_concepts,broad_observation_dimensions,exclusive_evidence_methods,non_ws_chars,overlap_non_ws_chars,prev_chunk_id,next_chunk_id,article_md,content_sha256
015-s010,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,10,内容提要 > 6 ．引力与温度无关,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,924,207,015-s009,015-s011,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,2d7134bd7a6085e632c7e53f007890bc6521ab0c06cbe522323e7596d63e4d54
015-s011,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,11,内容提要 > 6 ．引力与温度无关,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,316,215,015-s010,015-s012,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,c93720fe27d9e9084793ea241cdffd634d450b681c1ac407c77c30bae0df8c92
015-s012,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,12,内容提要 > 7 ．雄鸡一唱天下白,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,798,207,015-s011,015-s013,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,f74b3dbc5fdb420a8aa7cc3f722aacdd150c49bb542bd21670d1d26027cc4f97
015-s013,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,13,内容提要 > 8 ．诗必穷而后工,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,928,216,015-s012,015-s014,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,8a15ba6a66626e14715dcd76d5840b49763abfa77ca5582ecbaf442388e049d6
015-s014,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,14,内容提要 > 8 ．诗必穷而后工,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,1076,205,015-s013,015-s015,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,e86252f08d445371398f0d90fbcd85bfa232de9fcb2de04a02d221ecc24f80b3
015-s015,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,15,内容提要 > 8 ．诗必穷而后工,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,1123,205,015-s014,015-s016,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,f3294021b4e84584f10783a90f005c8e961ef2979bd2c6d960d04f20ea191026
015-s016,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,16,内容提要 > 9 ．上帝是存在的,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,980,203,015-s015,015-s017,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,cf8e0f7c09ee87f7b4490e6c3cd8dd6cce289eb301db1983fbb2e2209557166b
015-s017,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,17,内容提要 > 9 ．上帝是存在的,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,288,201,015-s016,015-s018,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,218a8d0c22f63af4dd74e83f1119a08f5f0513e8d8f03ba2947651fff23fb5a4
015-s018,015,光线是可以弯曲的–关于研究方法的一些体悟和浅见,2011-04-27,代表作与研究方法,18,内容提要 > 10 ．上帝难以琢磨，但他并不邪恶！,研究方法与证据,研究方法与证据,可证伪假说;因果与相关区分;情景与预测复盘;国际与历史对标;排他性证据,主体资产负债表,负向预测与证伪阈值;反证与不相容事实;时序与领先滞后,708,213,015-s017,,02_markdown_articles/015_2011-04-27_光线是可以弯曲的–关于研究方法的一些体悟和浅见.md,a72cc0e81db0527cfabb29863eb5e0649a75f453683c182a7c7f2e536133dca6
016-s001,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,1,内容提要,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,383,0,,016-s002,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,eda39c86b0ea824e31cb35a1caa26dab662d1a6e5d7008f91ed0538c34974c85
016-s002,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,2,内容提要,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,271,210,016-s001,016-s003,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,17ee920af1e16507a75c39834ab13a270e9574371f852d327eb0f7f8c1e8fd73
016-s003,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,3,一、刘易斯拐点,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,373,188,016-s002,016-s004,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,18996f80086577a55d492a2efa31e8220404028e174a0f2d3cd6d18150714ec1
016-s004,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,4,二、刘易斯拐点的判别,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,274,198,016-s003,016-s005,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,1dbd7a2137d201f8439f45e117bca546baaf3479ec96bacebe136e4659b2df23
016-s005,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,5,二、刘易斯拐点的判别 > （一）从总量供需的角度推测刘易斯拐点需要太多的假定,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,332,200,016-s004,016-s006,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,62136008272aa7907924ac1ec891a3cf4ba2d37d398de3e2c771f8c91cce44aa
016-s006,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,6,二、刘易斯拐点的判别 > （二）我们缺乏可靠的低端劳动者工资收入数据,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,289,199,016-s005,016-s007,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,b4365d13db10565c6f69e8ec155ce40f63bb10f5ae2771a25564a748a70422b6
016-s007,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,7,二、刘易斯拐点的判别 > （三）农产品以及低端服务业价格数据、消费数据可以作为判定刘易斯拐点的证据,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,923,214,016-s006,016-s008,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,4d19444037fd0e870bc7c590bbfaca66591f53d64211d306bb30fc419a74347d
016-s008,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,8,二、刘易斯拐点的判别 > （三）农产品以及低端服务业价格数据、消费数据可以作为判定刘易斯拐点的证据,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,271,212,016-s007,016-s009,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,c33fd86485887303fb148675a4e0398722db131725b4c5295be3fd6d7a61c4a2
016-s009,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,9,三、事实与证据 > （一）CPI食品与CPI以及二三产业GDP缩减指数之间的裂口,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,791,197,016-s008,016-s010,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,4639f3b576df86b6f511c989e1d2b4bd2d57fb82f5ca55c3ea00095cbea0e2e4
016-s010,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,10,三、事实与证据 > （二）蔬菜价格中轴的抬升以及乡城蔬菜价格同比增速差,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,825,216,016-s009,016-s011,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,2b69b28ddca3275db61bd5aa78c02ba5023261f65457fd1bc9c75600cac44bf3
016-s011,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,11,三、事实与证据 > （三）粮食价格与粮食种植物质费用之间的裂口,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,324,208,016-s010,016-s012,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,0f801c80013e6ec70975db0a194b7f030bfe4564231b19fbd6d5a9a7791b18f6
016-s012,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,12,三、事实与证据 > （四）中药材中成药价格以及低端服务业价格的上涨,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,329,204,016-s011,016-s013,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,397c60675068707164f0b0fb1912be84ff8c82070b278ef2ade717016f7c8a85
016-s013,016,中国经济是否经过了刘易斯拐点？,2011-11-25,代表作与研究方法,13,三、事实与证据 > （五）粮食种植的机会成本变迁：低端劳动力工资快速上升在农产品价格时间序列上的体现,消费收入与就业,消费收入与就业;潜在增长与人口;通胀与价格;产业升级与制造业;增长与总需求;研究方法与证据,左侧—右侧判断,收入年龄与家庭分组;产品与品类横断面,时序与领先滞后,1017,199,016-s012,,02_markdown_articles/016_2011-11-25_中国经济是否经过了刘易斯拐点.md,5281bd4767bb4624813554fefc2067f305d7d52d2d45902a26b7b2a68fcd5656
017-s001,017,《经济运行的逻辑》前言,2012-12-30,代表作与研究方法,1,前言（征求意见稿）,研究方法与证据,研究方法与证据;通胀与价格,情景与预测复盘,国内国际与资本流动,时序与领先滞后,971,0,,017-s002,02_markdown_articles/017_2012-12-30_《经济运行的逻辑》前言.md,214108097ca8524226602652f195a83d9abfc9a44dcd0b7c7321708cf8397f33
017-s002,017,《经济运行的逻辑》前言,2012-12-30,代表作与研究方法,2,前言（征求意见稿）,研究方法与证据,研究方法与证据;通胀与价格,情景与预测复盘,国内国际与资本流动,时序与领先滞后,952,214,017-s001,017-s003,02_markdown_articles/017_2012-12-30_《经济运行的逻辑》前言.md,0f6e9cc1649dfe1ba67407cd270a5f82d73d103c1e058ae6e48c751d65b7bf99
017-s003,017,《经济运行的逻辑》前言,2012-12-30,代表作与研究方法,3,前言（征求意见稿）,研究方法与证据,研究方法与证据;通胀与价格,情景与预测复盘,国内国际与资本流动,时序与领先滞后,541,207,017-s002,,02_markdown_articles/017_2012-12-30_《经济运行的逻辑》前言.md,63b9f69dc42a059269f3ffac7acec90c6c922a1b612551796b598d6c6ac1aaba
018-s001,018,经济数据背后的逻辑,2013-10-26,代表作与研究方法,1,正文,研究方法与证据,研究方法与证据;贸易与全球经济;消费收入与就业;汇率与国际收支;增长与总需求;通胀与价格;产业升级与制造业;潜在增长与人口,存量—流量与会计闭合;排他性证据;国际与历史对标;情景与预测复盘,国内国际与资本流动,会计与存量流量约束;反证与不相容事实;多市场一致性;符号与量价组合;时序与领先滞后,904,0,,018-s002,02_markdown_articles/018_2013-10-26_经济数据背后的逻辑.md,c2d25d2860730310f01acec8c2e5ea1554f15c5ccd1bd65c9b6d47498a7ddcee
